order_id,order_date_id,customer_id,product_id,location_id,quantity,cost_price,selling_price,discount_amount,shipping_cost,revenue,net_profit,order_status,payment_method,date,day,month,month_name,quarter,year,week_day,customer_name,gender,age_group,product_name,category,sub_category,brand,country,state,city,region
ORD-0006805,20241209,CUST-00402,PROD-0005,LOC-0027,1,888.46,1049.66,60.16,6.78,989.5,94.26,Shipped,Credit Card,2024-12-09,9,12,December,Q4,2024,Monday,Robert Ramirez,Male,18-24,Pixel 7 Pro,Electronics,Smartphones,Google,Australia,Western Australia,Perth,West
ORD-0006806,20241209,CUST-00417,PROD-0019,LOC-0016,1,239.17,280.73,25.3,5.13,255.43,11.13,Delivered,UPI,2024-12-09,9,12,December,Q4,2024,Monday,Riya Koch,Female,35-44,AirPods Pro 2nd Gen,Electronics,Audio,Apple,Canada,Manitoba,Winnipeg,Central
ORD-0006807,20241209,CUST-00106,PROD-0056,LOC-0030,2,107.85,145.25,54.36,36.09,236.14,-15.65,Shipped,UPI,2024-12-09,9,12,December,Q4,2024,Monday,Edward Gonzalez,Male,25-34,AF101 Air Fryer 4Qt,Home & Kitchen,Appliances,Ninja,India,Maharashtra,Mumbai,West
ORD-0006808,20241209,CUST-00340,PROD-0068,LOC-0018,1,123.65,188.73,21.53,10.06,167.2,33.49,Delivered,Cash on Delivery,2024-12-09,9,12,December,Q4,2024,Monday,Sandra Lewis,Female,25-34,Newton Ridge Plus Hiking Boot,Sports,Outdoor,Columbia,UK,Scotland,Edinburgh,North
ORD-0006809,20241209,CUST-00395,PROD-0083,LOC-0055,1,44.37,81.91,11.47,7.07,70.44,19.0,Delivered,Cash on Delivery,2024-12-09,9,12,December,Q4,2024,Monday,Ann Nair,Female,45-54,Flawless Foundation,Beauty,Makeup,Charlotte Tilbury,Japan,Fukuoka,Fukuoka,South
ORD-0006810,20241209,CUST-00019,PROD-0037,LOC-0011,1,66.01,115.24,18.43,13.3,96.81,17.5,Delivered,Debit Card,2024-12-09,9,12,December,Q4,2024,Monday,Megan Lewis,Female,55+,Linen Blend Blazer,Clothing,Women's Wear,H&M,Canada,Ontario,Toronto,East
ORD-0006811,20241210,CUST-00414,PROD-0064,LOC-0010,1,393.48,536.52,31.13,23.86,505.39,88.05,Delivered,Credit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Rahul James,Male,18-24,SelectTech 552 Dumbbells,Sports,Fitness,Bowflex,USA,Colorado,Denver,West
ORD-0006812,20241210,CUST-00138,PROD-0008,LOC-0048,3,1226.63,1418.69,200.69,30.91,4055.38,344.58,Delivered,Credit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Hassan Adams,Male,35-44,MacBook Air M2,Electronics,Laptops,Apple,France,Nouvelle-Aquitaine,Bordeaux,Southwest
ORD-0006813,20241210,CUST-00096,PROD-0003,LOC-0026,1,918.93,1082.13,103.78,8.65,978.35,50.77,Cancelled,Debit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Susan Allen,Female,25-34,Galaxy S23 Ultra,Electronics,Smartphones,Samsung,Australia,Queensland,Brisbane,North
ORD-0006814,20241210,CUST-00395,PROD-0060,LOC-0005,2,683.15,985.69,386.6,14.23,1584.78,204.25,Cancelled,Credit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Ann Nair,Female,45-54,V15 Detect Vacuum,Home & Kitchen,Appliances,Dyson,USA,New York,New York City,Northeast
ORD-0006815,20241210,CUST-00244,PROD-0063,LOC-0033,3,94.56,139.31,0.84,22.72,417.09,110.69,Delivered,UPI,2024-12-10,10,12,December,Q4,2024,Tuesday,Joyce Schulz,Female,35-44,Mattress Protector Queen,Home & Kitchen,Bedding,Purple,India,Maharashtra,Pune,West
ORD-0006816,20241210,CUST-00201,PROD-0063,LOC-0016,2,83.91,105.11,33.04,25.55,177.18,-16.19,Delivered,Credit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Brian Scott,Male,25-34,Mattress Protector Queen,Home & Kitchen,Bedding,Purple,Canada,Manitoba,Winnipeg,Central
ORD-0006817,20241210,CUST-00289,PROD-0075,LOC-0014,2,18.37,29.98,7.49,21.04,52.47,-5.31,Delivered,Debit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Tariq Wilson,Male,18-24,Hydrating Cleanser 473ml,Beauty,Skincare,CeraVe,Canada,Alberta,Calgary,West
ORD-0006818,20241210,CUST-00175,PROD-0051,LOC-0017,1,123.34,189.85,4.85,17.92,185.0,43.74,Cancelled,Debit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Nana Davies,Female,45-54,D3 Stainless 12-Inch Pan,Home & Kitchen,Cookware,All-Clad,UK,England,London,South
ORD-0006819,20241210,CUST-00007,PROD-0063,LOC-0044,2,96.29,126.42,4.78,23.33,248.06,32.15,Delivered,Debit Card,2024-12-10,10,12,December,Q4,2024,Tuesday,Jerry Nakamura,Male,18-24,Mattress Protector Queen,Home & Kitchen,Bedding,Purple,France,Ile-de-France,Paris,North
ORD-0006820,20241211,CUST-00379,PROD-0070,LOC-0055,1,241.26,319.35,35.45,19.79,283.9,22.85,Delivered,Credit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Rebecca Jones,Female,35-44,Atmos AG 65 Backpack,Sports,Outdoor,Osprey,Japan,Fukuoka,Fukuoka,South
ORD-0006821,20241211,CUST-00420,PROD-0066,LOC-0021,2,35.41,53.37,9.57,17.36,97.17,8.99,Cancelled,Debit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Samuel Ito,Male,18-24,Premium Yoga Mat,Sports,Fitness,Gaiam,UK,England,Leeds,North
ORD-0006822,20241211,CUST-00402,PROD-0102,LOC-0002,2,26.83,34.03,7.91,5.04,60.15,1.45,Delivered,Credit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Robert Ramirez,Male,18-24,A5 Dotted Bullet Journal,Office,Stationery,Leuchtturm,USA,California,San Francisco,West
ORD-0006823,20241211,CUST-00213,PROD-0022,LOC-0022,3,2233.68,2800.18,15.5,16.35,8385.04,1667.65,Cancelled,Debit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Megan Bauer,Female,35-44,Alpha 7 IV Mirrorless,Electronics,Cameras,Sony,UK,Wales,Cardiff,West
ORD-0006824,20241211,CUST-00157,PROD-0048,LOC-0026,1,52.5,84.9,1.68,13.46,83.22,17.26,Cancelled,Credit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Elijah Miller,Male,25-34,Tiro 23 Track Pants,Clothing,Sportswear,Adidas,Australia,Queensland,Brisbane,North
ORD-0006825,20241211,CUST-00323,PROD-0020,LOC-0033,1,178.46,219.71,29.26,12.5,190.45,-0.51,Cancelled,UPI,2024-12-11,11,12,December,Q4,2024,Wednesday,Hiroshi Singh,Male,25-34,Charge 5 Speaker,Electronics,Audio,JBL,India,Maharashtra,Pune,West
ORD-0006826,20241211,CUST-00059,PROD-0018,LOC-0029,1,336.3,388.39,38.19,9.64,350.2,4.26,Returned,Credit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Amelia Sharma,Female,35-44,QuietComfort 45,Electronics,Audio,Bose,Australia,Australian Capital Territory,Canberra,East
ORD-0006827,20241211,CUST-00004,PROD-0089,LOC-0046,1,11.54,13.67,0.21,6.26,13.46,-4.34,Delivered,Credit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Lauren Kato,Female,25-34,Vertuo Barista Capsules x10,Grocery,Coffee & Tea,Nespresso,France,Provence-Alpes-Cote d Azur,Marseille,South
ORD-0006828,20241211,CUST-00245,PROD-0061,LOC-0002,3,100.3,140.74,73.84,22.09,348.38,25.39,Pending,Credit Card,2024-12-11,11,12,December,Q4,2024,Wednesday,Mohammed Harris,Male,35-44,Luxe Core Sheet Set,Home & Kitchen,Bedding,Brooklinen,USA,California,San Francisco,West
ORD-0006829,20241212,CUST-00273,PROD-0092,LOC-0043,4,5.88,6.54,1.19,20.27,24.97,-18.82,Pending,Debit Card,2024-12-12,12,12,December,Q4,2024,Thursday,Melissa Richard,Female,45-54,Classic Potato Chips 300g,Grocery,Snacks,Lay's,Germany,Hesse,Frankfurt,Central
ORD-0006830,20241212,CUST-00305,PROD-0078,LOC-0044,1,392.76,778.89,129.83,10.75,649.06,245.55,Pending,Credit Card,2024-12-12,12,12,December,Q4,2024,Thursday,Patrick Patel,Male,45-54,Supersonic Hair Dryer,Beauty,Haircare,Dyson,France,Ile-de-France,Paris,North
ORD-0006831,20241212,CUST-00339,PROD-0041,LOC-0013,1,120.86,182.44,0.05,14.8,182.39,46.73,Delivered,Credit Card,2024-12-12,12,12,December,Q4,2024,Thursday,James Martinez,Male,45-54,Air Max 270,Clothing,Footwear,Nike,Canada,Quebec,Montreal,East
ORD-0006832,20241212,CUST-00328,PROD-0038,LOC-0050,3,83.24,139.48,115.72,25.06,302.72,27.94,Delivered,Credit Card,2024-12-12,12,12,December,Q4,2024,Thursday,Sandra Hughes,Female,25-34,High-Waist Wide Leg Trousers,Clothing,Women's Wear,Mango,Japan,Tokyo,Tokyo,East
ORD-0006833,20241212,CUST-00158,PROD-0044,LOC-0038,1,73.63,130.52,7.73,8.4,122.79,40.76,Shipped,Cash on Delivery,2024-12-12,12,12,December,Q4,2024,Thursday,Edward Moore,Male,25-34,Chuck Taylor All Star,Clothing,Footwear,Converse,Germany,Bavaria,Munich,South
ORD-0006834,20241212,CUST-00402,PROD-0006,LOC-0039,1,653.52,810.61,25.85,4.66,784.76,126.58,Delivered,Credit Card,2024-12-12,12,12,December,Q4,2024,Thursday,Robert Ramirez,Male,18-24,OnePlus 11,Electronics,Smartphones,OnePlus,Germany,Berlin,Berlin,North
ORD-0006835,20241212,CUST-00167,PROD-0066,LOC-0004,1,52.75,76.82,14.86,10.75,61.96,-1.54,Shipped,Credit Card,2024-12-12,12,12,December,Q4,2024,Thursday,Barbara Simon,Female,55+,Premium Yoga Mat,Sports,Fitness,Gaiam,USA,Texas,Dallas,South
ORD-0006836,20241212,CUST-00179,PROD-0032,LOC-0022,1,82.44,154.14,20.34,16.09,133.8,35.27,Pending,Credit Card,2024-12-12,12,12,December,Q4,2024,Thursday,Sharon Robinson,Female,25-34,Classic Polo Shirt,Clothing,Men's Wear,Ralph Lauren,UK,Wales,Cardiff,West
ORD-0006837,20241212,CUST-00175,PROD-0092,LOC-0033,4,5.53,6.35,1.22,27.74,24.18,-25.68,Delivered,Cash on Delivery,2024-12-12,12,12,December,Q4,2024,Thursday,Nana Davies,Female,45-54,Classic Potato Chips 300g,Grocery,Snacks,Lay's,India,Maharashtra,Pune,West
ORD-0006838,20241213,CUST-00016,PROD-0074,LOC-0020,2,10.52,20.62,3.81,7.27,37.43,9.12,Delivered,Debit Card,2024-12-13,13,12,December,Q4,2024,Friday,Jonathan Kumar,Male,25-34,Niacinamide 10% Serum 30ml,Beauty,Skincare,The Ordinary,UK,England,Birmingham,Midlands
ORD-0006839,20241213,CUST-00276,PROD-0091,LOC-0032,1,25.04,27.58,0.78,14.42,26.8,-12.66,Pending,Cash on Delivery,2024-12-13,13,12,December,Q4,2024,Friday,Michael Carter,Male,35-44,Bars Variety Pack x24,Grocery,Snacks,Kind,India,Delhi,New Delhi,North
ORD-0006840,20241213,CUST-00038,PROD-0071,LOC-0014,1,126.02,205.03,35.64,12.16,169.39,31.21,Delivered,Credit Card,2024-12-13,13,12,December,Q4,2024,Friday,Diana Sanchez,Female,45-54,Bontrager XXX Road Helmet,Sports,Cycling,Trek,Canada,Alberta,Calgary,West
ORD-0006841,20241213,CUST-00288,PROD-0084,LOC-0051,1,15.72,20.18,2.55,10.76,17.63,-8.85,Returned,Credit Card,2024-12-13,13,12,December,Q4,2024,Friday,Nancy Gonzalez,Female,18-24,Atomic Habits (James Clear),Books,Fiction,Penguin,Japan,Osaka,Osaka,West
ORD-0006842,20241213,CUST-00328,PROD-0034,LOC-0015,1,138.96,217.51,49.68,11.36,167.83,17.51,Shipped,Debit Card,2024-12-13,13,12,December,Q4,2024,Friday,Sandra Hughes,Female,25-34,Slim Fit Blazer,Clothing,Men's Wear,Zara,Canada,Ontario,Ottawa,East
ORD-0006843,20241213,CUST-00201,PROD-0070,LOC-0043,2,245.5,349.38,23.71,35.26,675.05,148.79,Delivered,Credit Card,2024-12-13,13,12,December,Q4,2024,Friday,Brian Scott,Male,25-34,Atmos AG 65 Backpack,Sports,Outdoor,Osprey,Germany,Hesse,Frankfurt,Central
ORD-0006844,20241213,CUST-00189,PROD-0025,LOC-0012,3,351.03,417.31,31.57,11.54,1220.36,155.73,Cancelled,Credit Card,2024-12-13,13,12,December,Q4,2024,Friday,Scott Campbell,Male,25-34,HERO11 Black,Electronics,Cameras,GoPro,Canada,British Columbia,Vancouver,West
ORD-0006845,20241213,CUST-00194,PROD-0077,LOC-0047,2,28.31,53.46,9.57,5.46,97.35,35.27,Returned,Debit Card,2024-12-13,13,12,December,Q4,2024,Friday,Helen Simon,Female,25-34,No.3 Hair Perfector 100ml,Beauty,Haircare,Olaplex,France,Occitanie,Toulouse,Southwest
ORD-0006846,20241213,CUST-00065,PROD-0082,LOC-0046,2,54.0,86.71,16.84,11.79,156.58,36.79,Delivered,Debit Card,2024-12-13,13,12,December,Q4,2024,Friday,Linda Ramirez,Female,35-44,Naked3 Eyeshadow Palette,Beauty,Makeup,Urban Decay,France,Provence-Alpes-Cote d Azur,Marseille,South
ORD-0006847,20241214,CUST-00386,PROD-0059,LOC-0048,1,140.31,205.7,34.36,29.09,171.34,1.94,Delivered,Debit Card,2024-12-14,14,12,December,Q4,2024,Saturday,Mohammed Patel,Male,18-24,Vertuo Next Machine,Home & Kitchen,Appliances,Nespresso,France,Nouvelle-Aquitaine,Bordeaux,Southwest
ORD-0006848,20241214,CUST-00002,PROD-0064,LOC-0029,1,421.76,667.2,73.28,48.06,593.92,124.1,Delivered,Cash on Delivery,2024-12-14,14,12,December,Q4,2024,Saturday,Jean Sanchez,Female,55+,SelectTech 552 Dumbbells,Sports,Fitness,Bowflex,Australia,Australian Capital Territory,Canberra,East
ORD-0006849,20241214,CUST-00273,PROD-0094,LOC-0043,1,13.61,16.12,0.02,4.94,16.1,-2.45,Pending,Cash on Delivery,2024-12-14,14,12,December,Q4,2024,Saturday,Melissa Richard,Female,45-54,Vitamin D3 Gummies x90,Grocery,Health,Nature Made,Germany,Hesse,Frankfurt,Central
ORD-0006850,20241214,CUST-00201,PROD-0060,LOC-0024,1,654.64,957.8,168.85,47.99,788.95,86.32,Delivered,Credit Card,2024-12-14,14,12,December,Q4,2024,Saturday,Brian Scott,Male,25-34,V15 Detect Vacuum,Home & Kitchen,Appliances,Dyson,Australia,New South Wales,Sydney,East
ORD-0006851,20241214,CUST-00417,PROD-0049,LOC-0029,1,25.93,36.39,4.34,6.99,32.05,-0.87,Delivered,Cash on Delivery,2024-12-14,14,12,December,Q4,2024,Saturday,Riya Koch,Female,35-44,UA Tech 2.0 T-Shirt,Clothing,Sportswear,Under Armour,Australia,Australian Capital Territory,Canberra,East
ORD-0006852,20241215,CUST-00395,PROD-0049,LOC-0038,1,26.31,43.33,5.4,6.55,37.93,5.07,Cancelled,Cash on Delivery,2024-12-15,15,12,December,Q4,2024,Sunday,Ann Nair,Female,45-54,UA Tech 2.0 T-Shirt,Clothing,Sportswear,Under Armour,Germany,Bavaria,Munich,South
ORD-0006853,20241215,CUST-00356,PROD-0035,LOC-0015,1,42.68,72.96,5.78,10.22,67.18,14.28,Cancelled,Credit Card,2024-12-15,15,12,December,Q4,2024,Sunday,Diana Watanabe,Female,35-44,Crew Neck Sweater,Clothing,Men's Wear,H&M,Canada,Ontario,Ottawa,East
ORD-0006854,20241215,CUST-00304,PROD-0075,LOC-0025,1,19.23,38.53,2.33,10.66,36.2,6.31,Delivered,Debit Card,2024-12-15,15,12,December,Q4,2024,Sunday,Charles Nguyen,Male,35-44,Hydrating Cleanser 473ml,Beauty,Skincare,CeraVe,Australia,Victoria,Melbourne,South
ORD-0006855,20241215,CUST-00096,PROD-0064,LOC-0004,1,356.33,571.32,118.25,40.35,453.07,56.39,Cancelled,Credit Card,2024-12-15,15,12,December,Q4,2024,Sunday,Susan Allen,Female,25-34,SelectTech 552 Dumbbells,Sports,Fitness,Bowflex,USA,Texas,Dallas,South
ORD-0006856,20241215,CUST-00309,PROD-0060,LOC-0035,2,681.25,876.82,206.92,22.33,1546.72,161.89,Shipped,UPI,2024-12-15,15,12,December,Q4,2024,Sunday,Dennis Taylor,Male,25-34,V15 Detect Vacuum,Home & Kitchen,Appliances,Dyson,India,Tamil Nadu,Chennai,South
ORD-0006857,20241216,CUST-00355,PROD-0067,LOC-0046,1,89.14,145.02,9.92,12.83,135.1,33.13,Delivered,Debit Card,2024-12-16,16,12,December,Q4,2024,Monday,Sophia King,Female,25-34,GO Suspension Trainer,Sports,Fitness,TRX,France,Provence-Alpes-Cote d Azur,Marseille,South
ORD-0006858,20241216,CUST-00289,PROD-0104,LOC-0053,1,320.39,425.43,8.09,7.19,417.34,89.76,Delivered,Credit Card,2024-12-16,16,12,December,Q4,2024,Monday,Tariq Wilson,Male,18-24,Evolve2 55 Headset,Office,Electronics,Jabra,Japan,Aichi,Nagoya,Central
ORD-0006859,20241216,CUST-00103,PROD-0059,LOC-0044,2,111.58,141.88,24.53,30.97,259.23,5.1,Delivered,Cash on Delivery,2024-12-16,16,12,December,Q4,2024,Monday,Kathleen Tanaka,Female,45-54,Vertuo Next Machine,Home & Kitchen,Appliances,Nespresso,France,Ile-de-France,Paris,North
ORD-0006860,20241216,CUST-00138,PROD-0016,LOC-0023,2,132.61,160.13,2.56,24.07,317.7,28.41,Delivered,Credit Card,2024-12-16,16,12,December,Q4,2024,Monday,Hassan Adams,Male,35-44,Fire HD 10,Electronics,Tablets,Amazon,UK,Northern Ireland,Belfast,North
ORD-0006861,20241216,CUST-00100,PROD-0006,LOC-0008,1,682.17,794.73,5.19,2.77,789.54,104.6,Returned,Credit Card,2024-12-16,16,12,December,Q4,2024,Monday,Stephen Iyer,Male,35-44,OnePlus 11,Electronics,Smartphones,OnePlus,USA,Washington,Seattle,West
ORD-0006862,20241216,CUST-00065,PROD-0077,LOC-0001,1,28.06,43.59,5.07,4.8,38.52,5.66,Delivered,Credit Card,2024-12-16,16,12,December,Q4,2024,Monday,Linda Ramirez,Female,35-44,No.3 Hair Perfector 100ml,Beauty,Haircare,Olaplex,USA,California,Los Angeles,West
ORD-0006863,20241216,CUST-00222,PROD-0092,LOC-0016,2,4.53,5.17,0.87,12.97,9.47,-12.56,Cancelled,Credit Card,2024-12-16,16,12,December,Q4,2024,Monday,Patrick Baker,Male,55+,Classic Potato Chips 300g,Grocery,Snacks,Lay's,Canada,Manitoba,Winnipeg,Central
ORD-0006864,20241216,CUST-00292,PROD-0080,LOC-0004,1,12.67,26.39,4.83,3.44,21.56,5.45,Delivered,Cash on Delivery,2024-12-16,16,12,December,Q4,2024,Monday,Jessica Hughes,Female,55+,Elvive Dream Lengths Serum,Beauty,Haircare,L'Oreal,USA,Texas,Dallas,South
ORD-0006865,20241216,CUST-00405,PROD-0103,LOC-0052,3,82.78,123.49,33.26,10.59,337.21,78.28,Delivered,Cash on Delivery,2024-12-16,16,12,December,Q4,2024,Monday,Cheryl Simon,Female,55+,C920 HD Webcam,Office,Electronics,Logitech,Japan,Kanagawa,Yokohama,East
ORD-0006866,20241217,CUST-00202,PROD-0005,LOC-0043,1,835.95,956.86,143.53,7.49,813.33,-30.11,Delivered,Credit Card,2024-12-17,17,12,December,Q4,2024,Tuesday,Victoria Moreau,Female,25-34,Pixel 7 Pro,Electronics,Smartphones,Google,Germany,Hesse,Frankfurt,Central
ORD-0006867,20241217,CUST-00309,PROD-0046,LOC-0013,1,189.04,266.62,63.46,13.86,203.16,0.26,Pending,Credit Card,2024-12-17,17,12,December,Q4,2024,Tuesday,Dennis Taylor,Male,25-34,6-Inch Premium Boot,Clothing,Footwear,Timberland,Canada,Quebec,Montreal,East
ORD-0006868,20241217,CUST-00154,PROD-0038,LOC-0018,1,87.07,133.68,18.69,14.65,114.99,13.27,Shipped,Credit Card,2024-12-17,17,12,December,Q4,2024,Tuesday,Kathleen Torres,Female,45-54,High-Waist Wide Leg Trousers,Clothing,Women's Wear,Mango,UK,Scotland,Edinburgh,North
ORD-0006869,20241217,CUST-00077,PROD-0027,LOC-0006,1,39.0,46.01,5.16,2.75,40.85,-0.9,Delivered,Debit Card,2024-12-17,17,12,December,Q4,2024,Tuesday,Amanda Thomas,Female,25-34,MagSafe Charger,Electronics,Accessories,Apple,USA,Florida,Miami,Southeast
ORD-0006870,20241217,CUST-00259,PROD-0009,LOC-0020,1,1747.69,2144.94,113.27,26.72,2031.67,257.26,Delivered,Credit Card,2024-12-17,17,12,December,Q4,2024,Tuesday,Robert Hill,Male,55+,XPS 15,Electronics,Laptops,Dell,UK,England,Birmingham,Midlands
ORD-0006871,20241217,CUST-00217,PROD-0072,LOC-0053,1,17.09,30.75,0.48,12.55,30.27,0.63,Delivered,Credit Card,2024-12-17,17,12,December,Q4,2024,Tuesday,Sharon Laurent,Female,55+,Moisturizing Lotion 250ml,Beauty,Skincare,Cetaphil,Japan,Aichi,Nagoya,Central
ORD-0006872,20241217,CUST-00339,PROD-0098,LOC-0035,3,170.83,247.06,93.92,25.8,647.26,108.97,Delivered,Cash on Delivery,2024-12-17,17,12,December,Q4,2024,Tuesday,James Martinez,Male,45-54,Icons Botanical Garden,Toys & Games,Building Sets,LEGO,India,Tamil Nadu,Chennai,South
ORD-0006873,20241217,CUST-00358,PROD-0035,LOC-0007,1,41.3,57.9,7.82,7.06,50.08,1.72,Delivered,Debit Card,2024-12-17,17,12,December,Q4,2024,Tuesday,Deborah Koch,Female,55+,Crew Neck Sweater,Clothing,Men's Wear,H&M,USA,Illinois,Chicago,Midwest
ORD-0006874,20241217,CUST-00420,PROD-0056,LOC-0050,2,115.25,149.56,31.12,23.73,268.0,13.77,Cancelled,Cash on Delivery,2024-12-17,17,12,December,Q4,2024,Tuesday,Samuel Ito,Male,18-24,AF101 Air Fryer 4Qt,Home & Kitchen,Appliances,Ninja,Japan,Tokyo,Tokyo,East
ORD-0006875,20241218,CUST-00180,PROD-0040,LOC-0053,2,88.06,129.5,36.2,15.97,222.8,30.71,Delivered,Credit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Ayumi Scott,Female,45-54,Wrap Midi Skirt,Clothing,Women's Wear,Anthropologie,Japan,Aichi,Nagoya,Central
ORD-0006876,20241218,CUST-00014,PROD-0053,LOC-0038,1,39.92,59.46,10.53,28.58,48.93,-19.57,Shipped,Credit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Jerry Hall,Male,45-54,Cast Iron Skillet 12-Inch,Home & Kitchen,Cookware,Lodge,Germany,Bavaria,Munich,South
ORD-0006877,20241218,CUST-00238,PROD-0096,LOC-0049,1,21.12,28.86,0.66,21.11,28.2,-14.03,Delivered,Debit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Barbara Jones,Female,25-34,Monopoly Classic Edition,Toys & Games,Board Games,Hasbro,France,Hauts-de-France,Lille,North
ORD-0006878,20241218,CUST-00101,PROD-0080,LOC-0032,2,11.18,17.65,2.26,4.25,33.04,6.43,Delivered,Credit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Alice Young,Female,35-44,Elvive Dream Lengths Serum,Beauty,Haircare,L'Oreal,India,Delhi,New Delhi,North
ORD-0006879,20241218,CUST-00286,PROD-0006,LOC-0018,1,550.5,640.13,86.16,8.11,553.97,-4.64,Delivered,Credit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Victoria Sato,Female,35-44,OnePlus 11,Electronics,Smartphones,OnePlus,UK,Scotland,Edinburgh,North
ORD-0006880,20241218,CUST-00178,PROD-0090,LOC-0041,1,15.39,17.38,0.02,13.06,17.36,-11.09,Pending,Credit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Joan Davis,Female,18-24,Pike Place Ground Coffee 1lb,Grocery,Coffee & Tea,Starbucks,Germany,North Rhine-Westphalia,Cologne,West
ORD-0006881,20241218,CUST-00364,PROD-0029,LOC-0041,1,44.93,54.39,5.52,5.04,48.87,-1.1,Delivered,Debit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Ryota Roberts,Male,18-24,65W USB-C Charger,Electronics,Accessories,Samsung,Germany,North Rhine-Westphalia,Cologne,West
ORD-0006882,20241218,CUST-00317,PROD-0069,LOC-0054,1,136.84,219.72,6.63,12.27,213.09,63.98,Shipped,Credit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Joseph Moreau,Male,18-24,Resolve Jacket,Sports,Outdoor,The North Face,Japan,Hokkaido,Sapporo,North
ORD-0006883,20241218,CUST-00081,PROD-0088,LOC-0004,1,14.34,18.59,2.47,5.91,16.12,-4.13,Delivered,Credit Card,2024-12-18,18,12,December,Q4,2024,Wednesday,Megan Yoshida,Female,45-54,Deep Work by Cal Newport,Books,Self-Help,Portfolio,USA,Texas,Dallas,South
ORD-0006884,20241219,CUST-00381,PROD-0096,LOC-0053,2,20.15,33.05,7.57,19.98,58.53,-1.75,Delivered,Cash on Delivery,2024-12-19,19,12,December,Q4,2024,Thursday,Amit Martin,Male,35-44,Monopoly Classic Edition,Toys & Games,Board Games,Hasbro,Japan,Aichi,Nagoya,Central
ORD-0006885,20241219,CUST-00004,PROD-0080,LOC-0055,1,12.59,24.41,3.81,9.17,20.6,-1.16,Cancelled,UPI,2024-12-19,19,12,December,Q4,2024,Thursday,Lauren Kato,Female,25-34,Elvive Dream Lengths Serum,Beauty,Haircare,L'Oreal,Japan,Fukuoka,Fukuoka,South
ORD-0006886,20241219,CUST-00377,PROD-0039,LOC-0016,1,75.74,120.34,8.1,12.66,112.24,23.84,Shipped,Credit Card,2024-12-19,19,12,December,Q4,2024,Thursday,Vikram Harris,Male,35-44,Classic Denim Jacket,Clothing,Women's Wear,Gap,Canada,Manitoba,Winnipeg,Central
ORD-0006887,20241219,CUST-00199,PROD-0002,LOC-0014,1,742.31,881.06,49.24,8.99,831.82,80.52,Delivered,Debit Card,2024-12-19,19,12,December,Q4,2024,Thursday,Ronald Young,Male,25-34,iPhone 13,Electronics,Smartphones,Apple,Canada,Alberta,Calgary,West
ORD-0006888,20241219,CUST-00402,PROD-0067,LOC-0035,2,83.96,115.95,30.49,14.14,201.41,19.35,Returned,UPI,2024-12-19,19,12,December,Q4,2024,Thursday,Robert Ramirez,Male,18-24,GO Suspension Trainer,Sports,Fitness,TRX,India,Tamil Nadu,Chennai,South
ORD-0006889,20241219,CUST-00162,PROD-0082,LOC-0042,2,54.0,112.34,17.04,14.21,207.64,85.43,Delivered,Debit Card,2024-12-19,19,12,December,Q4,2024,Thursday,Daisuke Kumar,Male,45-54,Naked3 Eyeshadow Palette,Beauty,Makeup,Urban Decay,Germany,Baden-Wuerttemberg,Stuttgart,South
ORD-0006890,20241219,CUST-00100,PROD-0070,LOC-0017,2,219.93,358.06,118.08,26.29,598.04,131.89,Delivered,Cash on Delivery,2024-12-19,19,12,December,Q4,2024,Thursday,Stephen Iyer,Male,35-44,Atmos AG 65 Backpack,Sports,Outdoor,Osprey,UK,England,London,South
ORD-0006891,20241219,CUST-00164,PROD-0097,LOC-0043,2,290.65,448.05,83.07,32.24,813.03,199.49,Cancelled,Debit Card,2024-12-19,19,12,December,Q4,2024,Thursday,Ashley Ito,Female,55+,Technic Bugatti Chiron,Toys & Games,Building Sets,LEGO,Germany,Hesse,Frankfurt,Central
ORD-0006892,20241219,CUST-00391,PROD-0061,LOC-0023,3,141.56,200.14,76.95,36.52,523.47,62.27,Delivered,Debit Card,2024-12-19,19,12,December,Q4,2024,Thursday,Megan Campbell,Female,35-44,Luxe Core Sheet Set,Home & Kitchen,Bedding,Brooklinen,UK,Northern Ireland,Belfast,North
